timestamp,VOC,CH4,SMOKE,CO,ODOR,label
135648,270,397,66,57,478,grapejuice
135664,271,398,66,57,478,grapejuice
135680,271,399,66,57,478,grapejuice
135696,271,400,66,57,478,grapejuice
135712,271,402,66,57,478,grapejuice
135728,270,404,67,57,479,grapejuice
135744,270,406,66,58,479,grapejuice
135760,270,407,67,58,479,grapejuice
135776,268,408,67,58,479,grapejuice
135792,267,408,66,58,479,grapejuice
135808,267,407,68,59,479,grapejuice
135824,266,407,68,60,479,grapejuice
135840,266,407,68,60,479,grapejuice
135856,266,408,68,61,479,grapejuice
135872,266,410,68,61,479,grapejuice
135888,266,411,68,61,479,grapejuice
135904,266,412,69,61,479,grapejuice
136384,272,448,68,59,481,grapejuice
136400,272,448,69,60,480,grapejuice
136416,272,448,68,59,480,grapejuice
136432,272,447,68,59,479,grapejuice
136448,273,447,69,59,479,grapejuice
136464,273,446,69,59,478,grapejuice
136480,273,447,69,59,478,grapejuice
136496,273,447,69,60,478,grapejuice
136512,272,447,69,60,478,grapejuice
136528,272,447,69,60,478,grapejuice
136544,272,447,69,60,478,grapejuice
136560,271,447,70,61,478,grapejuice
136576,271,445,70,62,479,grapejuice
136592,270,444,70,62,479,grapejuice
136608,270,443,70,63,479,grapejuice
136624,270,442,70,63,480,grapejuice
136640,270,442,71,63,480,grapejuice
136656,270,443,71,62,480,grapejuice
136672,269,443,70,62,479,grapejuice
136688,270,444,71,62,480,grapejuice
136704,269,444,71,62,480,grapejuice
136720,269,445,70,61,480,grapejuice
136736,269,444,71,61,480,grapejuice
136752,268,444,71,60,480,grapejuice
136768,268,443,71,60,480,grapejuice
136784,268,442,71,60,480,grapejuice
136800,268,442,71,60,480,grapejuice
136816,267,441,71,60,480,grapejuice
136832,267,442,70,60,480,grapejuice
136848,267,442,71,60,481,grapejuice
136864,267,443,71,59,481,grapejuice
136880,268,444,71,59,482,grapejuice
136896,268,446,71,59,482,grapejuice
136912,268,447,70,59,482,grapejuice
136928,268,449,71,59,482,grapejuice
136944,268,450,70,59,482,grapejuice
136960,268,452,70,59,482,grapejuice
136976,268,453,70,59,482,grapejuice
136992,268,454,69,59,482,grapejuice
137008,269,455,70,59,483,grapejuice
137024,269,455,70,58,482,grapejuice
137040,268,455,70,59,483,grapejuice
137056,269,455,69,59,482,grapejuice
137072,268,455,69,58,482,grapejuice
137088,268,454,70,59,482,grapejuice
137104,267,452,69,58,482,grapejuice
137120,267,449,70,59,482,grapejuice
137136,266,447,70,58,482,grapejuice
137152,266,446,70,59,482,grapejuice
137168,265,445,70,58,482,grapejuice
137184,265,444,70,59,482,grapejuice
137200,265,443,70,59,481,grapejuice
137216,264,441,70,58,481,grapejuice
137232,264,438,70,59,481,grapejuice
137248,263,435,70,59,481,grapejuice
137264,263,432,70,60,481,grapejuice
137280,263,429,71,60,481,grapejuice
137296,263,427,71,60,481,grapejuice
137312,262,426,71,60,481,grapejuice
137328,262,426,71,61,481,grapejuice
137344,262,426,71,61,481,grapejuice
137360,262,427,71,62,481,grapejuice
137376,263,429,72,62,481,grapejuice
137392,263,431,72,62,482,grapejuice
137408,263,433,72,62,482,grapejuice
137424,263,434,71,62,482,grapejuice
137440,263,436,72,62,483,grapejuice
137456,263,438,72,62,484,grapejuice
137472,263,440,72,62,484,grapejuice
137488,264,442,72,63,485,grapejuice
137504,264,444,72,63,486,grapejuice
137520,265,447,72,63,485,grapejuice
137536,266,450,72,63,485,grapejuice
137552,267,453,72,62,484,grapejuice
137568,268,455,72,61,482,grapejuice
137584,269,457,71,61,481,grapejuice
137600,270,458,70,60,481,grapejuice
137616,271,457,70,60,480,grapejuice
137632,271,457,70,58,480,grapejuice
137648,272,455,70,58,480,grapejuice
137664,272,454,69,58,480,grapejuice
137680,273,452,69,58,480,grapejuice
137696,273,451,69,58,480,grapejuice
137712,274,450,69,58,480,grapejuice
137728,275,450,69,58,480,grapejuice
137744,275,450,69,58,480,grapejuice
137760,275,449,69,57,479,grapejuice
137776,276,449,69,57,479,grapejuice
137792,276,448,69,57,478,grapejuice
137808,276,448,68,57,478,grapejuice
137824,276,447,68,57,478,grapejuice
137840,275,447,68,57,478,grapejuice
137856,275,448,68,57,477,grapejuice
137872,274,448,68,57,477,grapejuice
137888,274,448,68,57,478,grapejuice
137904,273,447,68,57,478,grapejuice
137920,272,445,69,57,478,grapejuice
137936,272,442,69,57,478,grapejuice
137952,271,440,69,57,478,grapejuice
137968,271,437,69,58,479,grapejuice
137984,270,434,70,59,479,grapejuice
138000,270,432,70,59,479,grapejuice
138016,269,431,70,60,479,grapejuice
138032,269,430,70,60,479,grapejuice
138048,269,430,71,61,480,grapejuice
138064,268,430,71,61,480,grapejuice
138080,268,430,71,61,480,grapejuice
138096,268,431,71,62,481,grapejuice
138112,268,431,71,62,482,grapejuice
138128,268,431,71,62,483,grapejuice
138144,268,431,72,63,484,grapejuice
138160,268,430,71,63,484,grapejuice
138176,267,425,72,64,484,grapejuice
138192,266,419,72,64,485,grapejuice
138208,265,414,72,66,485,grapejuice
138224,265,410,72,67,485,grapejuice
138240,265,409,72,68,485,grapejuice
138256,264,409,72,70,486,grapejuice
138272,264,409,71,71,486,grapejuice
138288,264,407,72,73,486,grapejuice
138304,263,406,72,74,487,grapejuice
138320,263,404,72,76,487,grapejuice
138336,263,402,72,77,487,grapejuice
138352,262,401,71,78,488,grapejuice
138368,262,399,71,79,489,grapejuice
138384,262,398,72,80,490,grapejuice
138400,261,398,71,81,491,grapejuice
138416,262,398,72,81,492,grapejuice
138432,261,399,71,81,493,grapejuice
138448,261,400,72,82,494,grapejuice
138464,261,401,71,83,495,grapejuice
138480,261,402,71,83,496,grapejuice
138496,261,403,72,84,497,grapejuice
138512,260,403,72,84,497,grapejuice
138528,260,403,72,84,499,grapejuice
138544,260,403,72,85,499,grapejuice
138560,260,404,72,85,500,grapejuice
138576,261,405,72,85,500,grapejuice
138592,260,406,72,85,500,grapejuice
138608,260,407,73,85,499,grapejuice
138624,260,408,73,86,500,grapejuice
138640,260,408,73,86,500,grapejuice
138656,260,408,72,86,500,grapejuice
138672,260,408,73,86,500,grapejuice
138688,260,407,73,86,500,grapejuice
138704,260,407,73,86,500,grapejuice
138720,260,408,74,86,501,grapejuice
138736,260,408,74,86,501,grapejuice
138752,260,409,74,87,501,grapejuice
138768,260,411,73,86,501,grapejuice
138784,260,414,74,86,502,grapejuice
138800,261,416,74,85,502,grapejuice
138816,261,417,74,85,502,grapejuice
138832,260,417,75,85,502,grapejuice
138848,260,417,75,84,503,grapejuice
138864,261,417,75,84,503,grapejuice
138880,260,418,74,84,503,grapejuice
138896,260,418,75,83,503,grapejuice
138912,260,420,75,83,503,grapejuice
138928,260,423,75,82,502,grapejuice
138944,261,426,75,81,501,grapejuice
138960,261,431,75,79,499,grapejuice
138976,262,436,75,77,498,grapejuice
138992,263,440,74,76,497,grapejuice
139008,264,443,74,74,496,grapejuice
139024,264,445,73,73,496,grapejuice
139040,266,443,73,71,496,grapejuice
139056,267,442,72,70,496,grapejuice
139072,268,439,72,69,496,grapejuice
139088,269,438,72,68,496,grapejuice
139104,269,436,71,68,496,grapejuice
139120,270,435,71,67,496,grapejuice
139136,270,434,71,67,496,grapejuice
139152,270,433,71,67,496,grapejuice
139168,270,432,71,67,496,grapejuice
139184,270,431,71,66,496,grapejuice
139200,271,429,70,66,496,grapejuice
139216,271,428,70,66,497,grapejuice
139232,271,426,70,65,497,grapejuice
139248,272,425,70,65,497,grapejuice
139264,272,424,70,65,496,grapejuice
139280,272,423,70,65,497,grapejuice
139296,272,422,70,65,497,grapejuice
139312,272,421,69,65,496,grapejuice
139328,272,420,70,66,496,grapejuice
139344,272,421,70,66,496,grapejuice
139360,272,421,70,65,496,grapejuice
139376,272,422,70,65,496,grapejuice
139392,271,422,70,65,496,grapejuice
139408,271,423,70,65,496,grapejuice
139424,271,423,70,66,496,grapejuice
139440,270,424,70,65,497,grapejuice
139456,270,425,69,65,497,grapejuice
139472,270,425,69,65,498,grapejuice
139488,269,425,70,65,498,grapejuice
139504,269,425,70,65,499,grapejuice
139520,269,423,70,65,498,grapejuice
139536,268,421,71,66,498,grapejuice
139552,268,419,70,66,499,grapejuice
139568,267,417,70,67,498,grapejuice
139584,267,416,70,67,499,grapejuice
139600,266,414,71,67,498,grapejuice
139616,266,411,71,68,498,grapejuice
139632,265,408,71,68,498,grapejuice
139648,265,406,71,69,498,grapejuice
139664,264,406,71,69,497,grapejuice
139680,264,407,71,70,497,grapejuice
139696,264,409,71,70,496,grapejuice
139712,264,411,72,70,496,grapejuice
139728,264,412,72,70,496,grapejuice
139744,264,413,72,69,496,grapejuice
139760,263,413,72,69,497,grapejuice
139776,263,412,73,69,497,grapejuice
139792,263,410,72,70,498,grapejuice
139808,263,408,73,70,498,grapejuice
139824,262,406,73,70,499,grapejuice
139840,262,404,73,71,500,grapejuice
139856,262,402,73,72,500,grapejuice
139872,262,400,73,72,500,grapejuice
139888,261,398,73,72,500,grapejuice
139904,261,395,73,74,500,grapejuice
139920,261,394,73,75,500,grapejuice
139936,260,392,72,76,500,grapejuice
139952,260,391,73,77,500,grapejuice
139968,259,391,72,77,501,grapejuice
139984,259,390,72,79,501,grapejuice
140000,259,390,72,79,502,grapejuice
140016,259,390,72,80,502,grapejuice
140032,259,389,71,80,503,grapejuice
140048,258,388,72,80,503,grapejuice
140064,258,387,71,81,503,grapejuice
140080,258,386,71,81,503,grapejuice
140096,257,385,71,81,503,grapejuice
140112,257,385,70,81,504,grapejuice
140128,257,385,71,82,505,grapejuice
140144,256,385,71,82,505,grapejuice
140160,256,386,71,82,506,grapejuice
140176,256,388,71,82,506,grapejuice
140192,256,390,71,82,506,grapejuice
140208,256,393,71,82,507,grapejuice
140224,257,397,71,82,507,grapejuice
140240,257,401,72,81,508,grapejuice
140256,258,406,72,80,507,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
140832,254,413,72,78,510,grapejuice
140848,254,415,72,78,509,grapejuice
140864,254,418,72,78,508,grapejuice
140880,254,420,72,77,507,grapejuice
140896,254,422,73,77,506,grapejuice
140912,254,424,73,76,506,grapejuice
140928,255,427,73,76,505,grapejuice
140944,255,430,73,75,505,grapejuice
140960,256,433,73,76,505,grapejuice
140976,256,436,73,76,505,grapejuice
140992,256,439,74,76,505,grapejuice
141008,257,441,73,76,506,grapejuice
141024,257,444,73,77,506,grapejuice
141040,257,445,73,76,506,grapejuice
141056,257,447,74,77,506,grapejuice
141072,257,446,74,78,506,grapejuice
141088,257,442,74,78,506,grapejuice
141104,256,434,74,79,506,grapejuice
141120,255,426,74,81,505,grapejuice
141136,254,419,74,82,506,grapejuice
141152,254,413,74,83,506,grapejuice
141168,254,408,73,85,506,grapejuice
141184,253,405,73,86,506,grapejuice
141200,253,404,73,88,506,grapejuice
141216,254,402,72,87,506,grapejuice
141232,253,402,72,88,507,grapejuice
141248,253,401,72,88,507,grapejuice
141264,253,400,72,88,507,grapejuice
141280,253,400,72,88,508,grapejuice
141296,252,401,71,88,508,grapejuice
141312,253,401,72,88,508,grapejuice
141328,253,401,72,88,508,grapejuice
141344,252,398,72,87,509,grapejuice
141360,251,395,71,88,510,grapejuice
141376,251,393,71,87,511,grapejuice
141392,251,392,71,87,512,grapejuice
141408,251,393,71,87,513,grapejuice
141424,251,396,71,86,513,grapejuice
141440,251,399,71,86,513,grapejuice
141456,251,402,71,86,513,grapejuice
141472,251,404,71,86,514,grapejuice
141488,250,403,71,86,514,grapejuice
141504,250,400,71,86,515,grapejuice
141520,250,396,71,87,516,grapejuice
141536,250,393,71,87,517,grapejuice
141552,249,393,72,88,518,grapejuice
141568,250,395,71,87,518,grapejuice
141584,250,399,72,87,517,grapejuice
141600,250,403,71,87,517,grapejuice
141616,251,408,72,87,515,grapejuice
141632,251,412,72,86,515,grapejuice
141648,251,416,72,84,514,grapejuice
141664,252,421,73,83,513,grapejuice
141680,253,426,72,81,511,grapejuice
141696,253,431,72,80,510,grapejuice
141712,254,434,72,79,510,grapejuice
141728,254,437,73,79,510,grapejuice
141744,254,437,73,78,510,grapejuice
141760,253,435,73,78,512,grapejuice
141776,252,431,73,78,514,grapejuice
141792,252,427,73,78,516,grapejuice
141808,251,423,74,78,518,grapejuice
141824,251,420,74,79,520,grapejuice
141840,251,419,74,80,522,grapejuice
141856,251,420,74,80,522,grapejuice
141872,252,423,74,81,522,grapejuice
141888,253,427,74,82,521,grapejuice
141904,253,431,75,82,520,grapejuice
141920,253,434,74,83,519,grapejuice
141936,254,438,75,82,518,grapejuice
141952,254,441,75,82,517,grapejuice
141968,254,444,75,81,516,grapejuice
141984,254,447,75,80,516,grapejuice
142000,255,450,75,80,515,grapejuice
142016,255,453,75,80,514,grapejuice
142032,256,455,75,79,513,grapejuice
142048,256,459,75,79,512,grapejuice
142064,256,461,75,79,511,grapejuice
142080,257,464,75,79,510,grapejuice
142096,258,466,75,79,510,grapejuice
142112,258,469,76,78,509,grapejuice
142128,259,470,75,78,508,grapejuice
142144,260,473,75,78,508,grapejuice
142160,260,474,75,77,507,grapejuice
142176,262,476,75,76,507,grapejuice
142192,262,477,75,76,506,grapejuice
142208,263,478,75,76,505,grapejuice
142224,264,479,75,75,505,grapejuice
142240,264,480,75,74,504,grapejuice
142256,265,481,75,74,504,grapejuice
142272,265,481,75,74,503,grapejuice
142288,266,482,75,73,502,grapejuice
142304,267,482,75,73,501,grapejuice
142320,267,483,75,73,500,grapejuice
142336,267,483,75,72,498,grapejuice
142352,267,483,75,72,497,grapejuice
142368,267,484,75,71,496,grapejuice
142384,267,484,75,70,495,grapejuice
142400,267,484,75,70,495,grapejuice
142416,266,484,75,69,494,grapejuice
142432,266,484,75,68,494,grapejuice
142448,266,484,75,67,493,grapejuice
142464,266,483,75,67,493,grapejuice
142480,265,482,76,66,492,grapejuice
142496,264,480,75,66,492,grapejuice
142512,264,477,76,65,491,grapejuice
142528,264,474,76,65,491,grapejuice
142544,263,471,76,65,491,grapejuice
142560,262,467,75,65,491,grapejuice
142576,262,465,75,64,492,grapejuice
142592,262,463,75,64,492,grapejuice
142608,262,462,76,64,491,grapejuice
142624,262,462,75,64,491,grapejuice
142640,262,463,75,63,490,grapejuice
142656,262,464,75,63,489,grapejuice
142672,262,465,74,63,489,grapejuice
142688,262,466,74,62,489,grapejuice
142704,262,466,73,62,489,grapejuice
142720,262,466,73,62,490,grapejuice
142736,262,466,74,61,489,grapejuice
142752,261,465,73,62,490,grapejuice
142768,261,464,73,61,490,grapejuice
142784,261,463,73,62,491,grapejuice
142800,261,463,73,61,492,grapejuice
142816,261,463,72,61,492,grapejuice
142832,261,464,72,62,493,grapejuice
142848,262,464,72,62,493,grapejuice
142864,262,464,72,62,493,grapejuice
142880,262,463,72,62,493,grapejuice
142896,262,462,72,62,492,grapejuice
142912,262,461,72,62,493,grapejuice
142928,262,460,71,62,493,grapejuice
142944,262,460,72,62,493,grapejuice
142960,261,459,71,62,494,grapejuice
142976,261,458,72,62,494,grapejuice
142992,260,456,72,62,495,grapejuice
143008,260,454,71,62,495,grapejuice
143024,259,450,71,62,496,grapejuice
143040,259,446,71,63,496,grapejuice
143056,259,443,71,63,496,grapejuice
143072,259,439,72,64,496,grapejuice
143088,258,434,72,64,496,grapejuice
143104,258,430,71,64,496,grapejuice
143120,257,427,72,64,496,grapejuice
143136,257,423,71,64,496,grapejuice
143152,256,421,72,64,496,grapejuice
143168,257,421,72,64,496,grapejuice
143184,257,422,72,64,497,grapejuice
143200,257,423,72,64,497,grapejuice
143216,257,424,72,64,497,grapejuice
143232,256,422,72,64,497,grapejuice
143248,256,420,72,64,497,grapejuice
143264,255,415,73,63,497,grapejuice
143280,255,411,73,64,497,grapejuice
143296,255,408,73,63,497,grapejuice
143312,255,408,73,63,497,grapejuice
143328,256,410,72,64,497,grapejuice
143344,256,414,72,64,497,grapejuice
143360,257,417,72,63,497,grapejuice
143376,257,420,73,63,498,grapejuice
143392,256,418,72,63,498,grapejuice
143408,255,414,73,63,498,grapejuice
143424,255,411,73,64,498,grapejuice
143440,255,408,73,64,499,grapejuice
143456,255,405,73,64,499,grapejuice
143472,254,403,72,65,499,grapejuice
143488,254,402,73,66,499,grapejuice
143504,254,403,72,66,500,grapejuice
143520,254,406,72,67,500,grapejuice
143536,255,410,72,67,500,grapejuice
143552,255,414,72,67,500,grapejuice
143568,255,418,72,66,499,grapejuice
143584,256,421,72,66,499,grapejuice
143600,256,423,72,66,499,grapejuice
143616,256,426,72,66,499,grapejuice
143632,256,427,72,65,500,grapejuice
143648,256,429,72,66,500,grapejuice
143664,255,430,73,65,500,grapejuice
143680,255,431,73,66,500,grapejuice
143696,255,431,73,66,500,grapejuice
143712,255,430,73,66,501,grapejuice
143728,254,429,73,67,501,grapejuice
143744,254,427,73,67,501,grapejuice
143760,254,420,73,67,502,grapejuice
143776,253,413,74,69,503,grapejuice
143792,252,407,73,71,505,grapejuice
143808,252,402,72,72,507,grapejuice
143824,252,399,72,73,510,grapejuice
143840,251,396,72,74,513,grapejuice
143856,251,394,71,75,516,grapejuice
143872,251,391,71,75,520,grapejuice
143888,250,388,71,75,523,grapejuice
143904,250,385,70,74,526,grapejuice
143920,250,384,70,74,529,grapejuice
143936,249,384,70,74,531,grapejuice
143952,249,387,70,73,533,grapejuice
143968,252,391,70,74,532,grapejuice
143984,254,397,71,74,532,grapejuice
144000,257,403,71,74,531,grapejuice
144016,259,409,71,74,529,grapejuice
144032,259,414,72,74,528,grapejuice
144048,258,417,72,73,528,grapejuice
144064,256,412,72,73,529,grapejuice
144080,254,404,72,73,531,grapejuice
144096,253,398,71,74,532,grapejuice
144112,252,394,70,74,534,grapejuice
144128,251,390,70,73,536,grapejuice
144144,250,387,70,73,537,grapejuice
144160,250,384,69,72,538,grapejuice
144176,250,383,69,71,539,grapejuice
144192,250,384,69,71,539,grapejuice
144208,249,385,69,71,539,grapejuice
144224,249,384,69,71,540,grapejuice
144240,249,383,69,71,541,grapejuice
144256,248,383,69,72,541,grapejuice
144272,248,383,69,71,542,grapejuice
144288,248,384,69,72,543,grapejuice
144304,248,384,69,73,543,grapejuice
144320,248,385,69,73,543,grapejuice
144336,248,387,70,74,543,grapejuice
144352,248,390,70,76,541,grapejuice
144368,248,392,71,77,539,grapejuice
144384,248,393,71,76,539,grapejuice
144400,248,391,71,77,538,grapejuice
144416,248,387,71,77,537,grapejuice
144432,247,383,70,77,536,grapejuice
144448,247,380,70,77,536,grapejuice
144464,246,378,70,76,535,grapejuice
144480,246,379,69,76,535,grapejuice
144496,247,383,69,76,534,grapejuice
144512,248,389,69,75,532,grapejuice
144528,250,395,70,75,531,grapejuice
144544,252,400,70,74,530,grapejuice
144560,254,405,70,73,529,grapejuice
144576,255,410,70,72,527,grapejuice
144592,257,414,69,71,525,grapejuice
144608,258,417,70,70,523,grapejuice
144624,259,418,69,69,522,grapejuice
144640,260,419,69,68,519,grapejuice
144656,260,419,70,68,518,grapejuice
144672,261,420,70,67,517,grapejuice
144688,262,422,70,67,515,grapejuice
144704,262,425,70,67,514,grapejuice
144720,261,428,70,67,513,grapejuice
144736,261,431,70,66,513,grapejuice
144752,260,433,70,65,513,grapejuice
144768,259,434,69,65,513,grapejuice
144784,258,434,70,65,513,grapejuice
144800,257,432,70,66,512,grapejuice
144816,257,431,70,66,512,grapejuice
144832,256,430,70,66,512,grapejuice
144848,256,430,70,66,511,grapejuice
144864,256,429,71,67,511,grapejuice
144880,256,426,71,67,510,grapejuice
144896,255,420,71,68,510,grapejuice
144912,255,415,71,68,511,grapejuice
144928,255,411,71,69,511,grapejuice
144944,255,410,71,70,512,grapejuice
144960,255,410,71,72,512,grapejuice
144976,255,412,71,72,512,grapejuice
144992,255,414,72,73,512,grapejuice
145008,254,415,71,75,511,grapejuice
145024,254,415,71,75,512,grapejuice
145040,254,413,72,75,512,grapejuice
145056,253,409,72,77,513,grapejuice
145072,253,405,73,77,513,grapejuice
145088,252,400,72,78,515,grapejuice
145104,251,396,72,79,515,grapejuice
145120,251,394,72,80,516,grapejuice
145136,251,393,71,81,517,grapejuice
145152,250,393,72,82,518,grapejuice
145168,250,395,72,83,519,grapejuice
145184,250,396,72,84,520,grapejuice
145200,250,398,72,84,521,grapejuice
145216,250,399,72,85,521,grapejuice
145232,250,403,72,84,522,grapejuice
145248,252,409,72,83,523,grapejuice
145264,252,414,73,83,523,grapejuice
145280,252,417,73,81,523,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
,,,,,,grapejuice
145744,250,431,73,70,517,grapejuice
145760,250,433,73,70,517,grapejuice
145776,250,435,73,70,516,grapejuice
145792,251,437,73,69,516,grapejuice
145808,251,439,73,69,516,grapejuice
145824,252,440,72,69,515,grapejuice
145840,252,442,72,68,515,grapejuice
145856,252,443,72,68,515,grapejuice
145872,252,443,72,68,515,grapejuice
145888,252,443,72,67,515,grapejuice
145904,252,443,72,67,515,grapejuice
145920,252,444,72,66,515,grapejuice
145936,252,444,71,67,514,grapejuice
145952,253,444,72,66,514,grapejuice
145968,252,445,72,66,514,grapejuice
145984,252,445,71,66,513,grapejuice
146000,254,446,71,66,512,grapejuice
146016,256,445,71,65,511,grapejuice
146032,258,442,70,65,510,grapejuice
146048,260,438,70,65,508,grapejuice
146064,261,432,70,64,506,grapejuice
146080,260,426,69,64,504,grapejuice
146096,260,421,69,63,502,grapejuice
146112,259,416,69,62,501,grapejuice
146128,258,412,68,61,499,grapejuice
146144,257,408,68,61,497,grapejuice
146160,256,406,68,60,496,grapejuice
146176,256,405,68,60,495,grapejuice
146192,256,403,67,59,493,grapejuice
146208,256,402,67,58,493,grapejuice
146224,256,401,67,58,492,grapejuice
146240,256,401,67,58,492,grapejuice
146256,256,402,67,58,492,grapejuice
146272,257,403,67,59,492,grapejuice
146288,257,404,67,59,493,grapejuice
146304,255,406,67,59,494,grapejuice
146320,255,406,67,60,495,grapejuice
146336,254,407,68,60,495,grapejuice
146352,254,406,68,60,496,grapejuice
146368,253,405,68,60,497,grapejuice
146384,253,405,67,61,498,grapejuice
146400,252,404,68,61,499,grapejuice
